"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"28","TC0100007291.hg.1","C1QC","714","complement C1q C chain",-1.10355142759063,12.0369258779486,-3.59668585416101,0.00221555923527022,0.013397480910929,-1.60534121076178
"29","TC0100007292.hg.1","C1QB","713","complement C1q B chain",-1.454076049382,11.0691501522377,-3.99586881959204,0.000930471127252788,0.0080812739759579,-0.766700184472103
"30","TC0100007295.hg.1","EPHB2","2048","EPH receptor B2",-0.937453894813686,6.77113988908937,-3.2069152002012,0.00515401036193745,0.0232683976574018,-2.41436022557682
"31","TC0100007333.hg.1","PITHD1","57095","PITH domain containing 1",-0.264763909555651,8.36224505071393,-1.61236019333448,0.125235296835076,0.226067768877659,-5.31566388166839
"32","TC0100007365.hg.1","NIPAL3","57185","NIPA like domain containing 3",-0.567358540362626,4.55751450788765,-2.40598023434677,0.0277490574469094,0.0731968303497064,-3.99066626599249
"33","TC0100007370.hg.1","RCAN3","11123","RCAN family member 3",-0.538647203368961,5.70871703882759,-2.00380273206556,0.061242333381705,0.132064473102448,-4.70223932675396
"34","TC0100007406.hg.1","LDLRAP1","26119","low density lipoprotein receptor adaptor protein 1",-0.429555730236086,5.85868553035572,-2.50329281573908,0.0227577585450665,0.0636942221031709,-3.80866202765201
"35","TC0100007412.hg.1","MAN1C1","57134","mannosidase alpha class 1C member 1",-2.20426635577492,7.30832671155366,-3.84319164929647,0.00129636752683407,0.00962303587226829,-1.08795925821374
"36","TC0100007439.hg.1","PDIK1L","149420","PDLIM1 interacting kinase 1 like",-0.725943799237179,4.77452459642053,-2.82416512280596,0.0116689847419278,0.0393096271451705,-3.18739164695428
"37","TC0100007447.hg.1","CEP85","64793","centrosomal protein 85",0.312618950060942,5.07242828427495,0.944513617521502,0.358098290533618,0.500063696639047,-6.11877595412265
"38","TC0100007451.hg.1","CD52","1043","CD52 molecule",0.699638372734388,9.98302890305866,1.36050533863834,0.191382836967114,0.312142711560448,-5.65866421917015
"39","TC0100007458.hg.1","DHDDS","79947","dehydrodolichyl diphosphate synthase subunit",-0.0894958928591763,8.21750526396798,-0.563518560881837,0.580417103990124,0.701589777056956,-6.40665361502091
"40","TC0100007469.hg.1","RPS6KA1","6195","ribosomal protein S6 kinase A1",-0.740673639302967,8.11086489669115,-4.18484954468104,0.000617858929448638,0.00654902187919014,-0.369142199927494
"41","TC0100007529.hg.1","FAM76A","199870","family with sequence similarity 76 member A",-0.0493580854031439,5.95620267833412,-0.274693056884998,0.786852203495628,0.858305076720183,-6.53087496554015
"42","TC0100007552.hg.1","SESN2","83667","sestrin 2",0.992148219144937,8.03567735919514,5.76511861523706,2.25856171196016e-05,0.000981675685843291,2.85931666004293
"43","TC0100007556.hg.1","PHACTR4","65979","phosphatase and actin regulator 4",-0.922737154146498,8.02914494406422,-3.57704234605223,0.0023121849882909,0.0137308216227737,-1.64644012862158
"44","TC0100007564.hg.1","RAB42","115273","RAB42, member RAS oncogene family",-1.10881254118288,5.59185915808072,-3.53220527180061,0.00254873917479594,0.0145391131251907,-1.74015124292158
"45","TC0100007574.hg.1","EPB41","2035","erythrocyte membrane protein band 4.1",-0.133503559702482,7.26683765990963,-0.748353059776843,0.464444084566742,0.599454708252611,-6.28399310728717
"46","TC0100007638.hg.1","SERINC2","347735","serine incorporator 2",-0.291973983941173,5.86372077092151,-0.545104699705787,0.592740004091747,0.713506158771563,-6.41705982465375
"47","TC0100007725.hg.1","ZSCAN20","7579","zinc finger and SCAN domain containing 20",-0.283961707044336,4.55106487482892,-1.25093177429892,0.227850408089591,0.355833813307816,-5.79342894024733
"48","TC0100007786.hg.1","AGO1","26523","argonaute RISC component 1",-0.207599005230611,7.66465885817996,-1.17886719054248,0.254638481390106,0.387606127439688,-5.87694354813368
"49","TC0100007790.hg.1","TEKT2","27285","tektin 2",-0.393992180669596,3.26596330650117,-1.44260326167176,0.167248548459777,0.283252386276302,-5.55178369434387
"50","TC0100007936.hg.1","MFSD2A","84879","major facilitator superfamily domain containing 2A",0.26958328715549,10.503688532904,1.29002555944795,0.214261782899173,0.340000198146272,-5.74640687188969
"51","TC0100007958.hg.1","ZFP69B","65243","ZFP69 zinc finger protein B",-0.424216618335736,3.96503869588031,-1.26375246754428,0.223322042704764,0.349823368890249,-5.77813961661465
"52","TC0100007980.hg.1","CTPS1","1503","CTP synthase 1",0.29406570887236,6.7361823388876,1.35083207067723,0.194402231856451,0.315401449372708,-5.67092949948169
"53","TC0100008033.hg.1","ERMAP","114625","erythroblast membrane associated protein (Scianna blood group)",0.34218868224555,5.92319099412743,1.71063496026205,0.105277194738406,0.198390547611186,-5.17022320581963
"54","TC0100008034.hg.1","ZNF691","51058","zinc finger protein 691",0.253514905370894,5.70999262369943,1.35176801329756,0.194108433595537,0.315295774825045,-5.66974583143978
"55","TC0100008057.hg.1","CDC20","991","cell division cycle 20",-1.13430332318583,5.18793518617705,-4.82271657834079,0.000157715496208958,0.00309550075610124,0.961602804347989
"56","TC0100008079.hg.1","IPO13","9670","importin 13",-0.0606891642523655,6.59064532081857,-0.32329241587024,0.750404494797913,0.831580133515953,-6.51586901885312
"57","TC0100008090.hg.1","DMAP1","55929","DNA methyltransferase 1 associated protein 1",-0.243461059549836,5.9123030801698,-0.890192220713127,0.385749458311466,0.526455948997852,-6.16803205733128
"58","TC0100008101.hg.1","KIF2C","11004","kinesin family member 2C",-2.02720132585757,4.51546020053563,-9.16148685033988,5.35696580659604e-08,4.52713288349744e-05,8.66755599198153
"59","TC0100008126.hg.1","AKR1A1","10327","aldo-keto reductase family 1 member A1",-0.726383514627427,8.19208965966241,-3.85660478667223,0.00125911877179031,0.00946791907618944,-1.0597477315177
"60","TC0100008127.hg.1","NASP","4678","nuclear autoantigenic sperm protein",-0.678196371391152,7.96292419754495,-3.85061371559646,0.00127562163156363,0.009530128060327,-1.07234905558221
"61","TC0100008145.hg.1","TSPAN1","10103","tetraspanin 1",0.32851650435794,4.08635725199091,1.17232291854133,0.257185051426735,0.390451941190039,-5.88432090301235
"62","TC0100008158.hg.1","FAAH","2166","fatty acid amide hydrolase",0.391219279197408,4.34215978725589,2.00323671901997,0.0613083626227125,0.132083877055072,-4.70318808176251
"63","TC0100008260.hg.1","CDKN2C","1031","cyclin dependent kinase inhibitor 2C",-0.548187615689669,5.2550207772756,-2.48977813438468,0.0233963358382268,0.0646224374494136,-3.8341368192954
"64","TC0100008332.hg.1","ZYG11B","79699","zyg-11 family member B, cell cycle regulator",-0.554205536797143,7.33308859364127,-3.06191388547461,0.00703777548782557,0.0284707214494393,-2.71043725219875
"65","TC0100008341.hg.1","PODN","127435","podocan",0.47401674257095,4.87134608121712,1.49744109284603,0.152559206956404,0.264268358960907,-5.47768395645375
"66","TC0100008366.hg.1","DIO1","1733","iodothyronine deiodinase 1",-0.0508411023302839,3.31021193129883,-0.204761476692719,0.84018253862783,0.893178324497194,-6.54821987063239
"67","TC0100008496.hg.1","FGGY","55277","FGGY carbohydrate kinase domain containing",-0.973712762142948,5.17959187450841,-2.80309967015842,0.0121990185315483,0.0406809602866318,-3.2290463583622
"68","TC0100008517.hg.1","NFIA","4774","nuclear factor I A",-1.28039898156507,6.25456282677794,-3.05259681278245,0.00717956103832044,0.0288177874605722,-2.72934121734897
"69","TC0100008564.hg.1","ATG4C","84938","autophagy related 4C cysteine peptidase",-0.432314146097193,5.29096138114965,-1.619859128038,0.123606236473407,0.223874058394266,-5.3047845020255
"70","TC0100008584.hg.1","ALG6","29929","ALG6 alpha-1,3-glucosyltransferase",-0.788474267451787,3.72532903746128,-2.98814724862325,0.00823955867669446,0.0312321078481577,-2.85966540611495
"71","TC0100008591.hg.1","PGM1","5236","phosphoglucomutase 1",-0.916940919808729,6.23331314636819,-4.40785418797528,0.000382018541957321,0.00509859792936329,0.098740773734213
"72","TC0100008602.hg.1","CACHD1","57685","cache domain containing 1",0.297737816773183,3.57239645800835,0.909633672308556,0.375693514394531,0.516997135673045,-6.15070670120906
"73","TC0100008618.hg.1","AK4","205","adenylate kinase 4",1.39723852124478,6.96570143454163,3.8922182903269,0.00116534731323828,0.00905844326387771,-0.984826931020942
"74","TC0100008620.hg.1","DNAJC6","9829","DnaJ heat shock protein family (Hsp40) member C6",0.652424261821654,4.94558412083781,2.24646479246006,0.038205689963907,0.0926537989072342,-4.28129080564242
"75","TC0100008625.hg.1","PDE4B","5142","phosphodiesterase 4B",-0.379104157117974,8.93458410966636,-1.22671513977944,0.236597937414828,0.366528978630597,-5.8219552502288
"76","TC0100008637.hg.1","TCTEX1D1","200132","Tctex1 domain containing 1",-0.409024450360093,4.45069389592564,-0.710748595007223,0.48684799046962,0.618677610934233,-6.31159760305461
"77","TC0100008653.hg.1","IL12RB2","3595","interleukin 12 receptor subunit beta 2",-0.572079518813377,4.44975658290912,-1.20213179283442,0.245740268769286,0.377566109331161,-5.85043679775089
"78","TC0100008664.hg.1","GADD45A","1647","growth arrest and DNA damage inducible alpha",-0.0729036870699744,8.94641739729009,-0.249596880890919,0.805880842670222,0.87016849860654,-6.5376774362546
"79","TC0100008697.hg.1","CTH","1491","cystathionine gamma-lyase",0.966235466732062,3.83249521853695,3.5781149316747,0.00230680228876722,0.0137164418505389,-1.64419667499077
"80","TC0100008779.hg.1","ST6GALNAC3","256435","ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 3",0.698510843016408,4.53556805167562,3.03089595191095,0.00752069839528384,0.0295469677412678,-2.77331011387433
"81","TC0100008807.hg.1","NEXN","91624","nexilin F-actin binding protein",-0.063173647375582,5.12480143672603,-0.128575778701854,0.899197541557879,0.933092471501306,-6.56138033599229
"82","TC0100008815.hg.1","IFI44L","10964","interferon induced protein 44 like",-0.740491987614337,8.84727061686784,-2.62600077074946,0.0176689867816448,0.052972651632737,-3.57463112089274
"83","TC0100008816.hg.1","IFI44","10561","interferon induced protein 44",0.118800184050975,8.61892779589211,0.501837935501666,0.622198834296124,0.736337506504764,-6.44019538639149
"84","TC0100008845.hg.1","ADGRL2","23266","adhesion G protein-coupled receptor L2",-0.33947519553189,3.4736939323555,-1.55227968091582,0.138955736572947,0.245665256414462,-5.4014844076772
"85","TC0100008874.hg.1","PRKACB","5567","protein kinase cAMP-activated catalytic subunit beta",-1.28906637360973,7.5214098254916,-3.14069172034006,0.00594344686442284,0.0254436653197843,-2.55000000581559
"86","TC0100008912.hg.1","CCN1","3491","cellular communication network factor 1",0.631135517362328,4.10906982695143,1.69460138052939,0.108333210716072,0.203157664792246,-5.1943692256903
"87","TC0100008938.hg.1","LMO4","8543","LIM domain only 4",0.623519651773826,8.0964175714194,3.53304996192193,0.00254406760237814,0.0145303589817701,-1.73838715343305
"88","TC0100008975.hg.1","GBP6","163351","guanylate binding protein family member 6",0.066241041103055,3.65330760981988,0.271633080262381,0.789165221398348,0.859894920140472,-6.53173895652493
"89","TC0100008996.hg.1","ZNF326","284695","zinc finger protein 326",0.345109915556518,7.46287215993028,1.58359680877434,0.131653782772055,0.234817220562247,-5.35705035791128
"90","TC0100009035.hg.1","KIAA1107","23285","KIAA1107",-0.121487159438353,4.00853693800386,-0.395282938086802,0.697534957511732,0.794634019477211,-6.48922203196764
"91","TC0100009064.hg.1","FNBP1L","54874","formin binding protein 1 like",-0.250466695585432,5.09033091230825,-0.910286776027378,0.375358789307424,0.516690018446356,-6.15011879377383
"92","TC0100009176.hg.1","SNX7","51375","sorting nexin 7",-0.723279898313748,4.94721345140457,-1.55675591718612,0.137891657299453,0.244437105476872,-5.39517378088144
"93","TC0100009191.hg.1","AGL","178","amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase",-0.805348312118316,5.53231885818473,-3.73452068754247,0.00164187102197406,0.0111340710919505,-1.31634945051685
"94","TC0100009211.hg.1","RTCA","8634","RNA 3'-terminal phosphate cyclase",-0.527315577611576,7.14051102073109,-3.00148282108603,0.00800841050500571,0.0306316742024661,-2.83276442469372
"95","TC0100009221.hg.1","VCAM1","7412","vascular cell adhesion molecule 1",-0.00688995843137086,5.21340194778398,-0.0143523754500369,0.988715433105458,0.993433814781883,-6.56985119948141
"96","TC0100009241.hg.1","S1PR1","1901","sphingosine-1-phosphate receptor 1",-2.165004577698,7.11927668549914,-6.40263561293354,6.46003154702465e-06,0.000554127150478114,4.07827188877502
"97","TC0100009273.hg.1","AMY2A","279","amylase alpha 2A (pancreatic)",0.20345755788569,4.15084734095798,0.963463819656859,0.34877929215065,0.49134601011004,-6.10097552290425
"98","TC0100009333.hg.1","GPSM2","29899","G protein signaling modulator 2",-0.419126128730782,4.4441338622071,-1.92547806993317,0.0710120294869355,0.148634306635104,-4.83194486595442
"99","TC0100009352.hg.1","SYPL2","284612","synaptophysin like 2",0.376092413014393,4.68666537628151,1.47146958775583,0.159377556576062,0.273319823050839,-5.51304333223967
"100","TC0100009354.hg.1","CYB561D1","284613","cytochrome b561 family member D1",-0.367633278696804,4.68696026875718,-1.28613635394126,0.215584487408933,0.341630976968244,-5.75113805833972
"101","TC0100009364.hg.1","CSF1","1435","colony stimulating factor 1",-0.405736866315685,8.86228861455898,-1.33200586547152,0.200387686173856,0.322178327788026,-5.69459849604602
"102","TC0100009366.hg.1","STRIP1","85369","striatin interacting protein 1",0.64894997921961,8.5251748677439,3.56240338401299,0.00238691178828076,0.0139598174284299,-1.67705166613574
"103","TC0100009417.hg.1","C1orf162","128346","chromosome 1 open reading frame 162",-0.78716742046387,10.3186817444964,-4.75198724901019,0.000183197124646703,0.00331472297407629,0.815404143364458
"104","TC0100009442.hg.1","WNT2B","7482","Wnt family member 2B",-0.37649951016462,3.59858217935278,-1.31058802074622,0.207374327696065,0.330998582318461,-5.72119904028024
"105","TC0100009524.hg.1","VANGL1","81839","VANGL planar cell polarity protein 1",-0.839176216455894,4.14288734970582,-2.22997418087442,0.0394737963024436,0.0953809922454236,-4.31074411405565
"106","TC0100009534.hg.1","SLC22A15","55356","solute carrier family 22 member 15",0.228189525459313,5.86888362525239,0.710470583051283,0.487015965156749,0.618721324905667,-6.31179670500229
"107","TC0100009555.hg.1","CD2","914","CD2 molecule",-0.181975443496835,3.46891319140993,-0.53447822612266,0.599910496110793,0.720231721225957,-6.4229133256658
"108","TC0100009558.hg.1","PTGFRN","5738","prostaglandin F2 receptor inhibitor",-1.50791685022035,5.85366650296552,-4.13556280991927,0.000687384428493589,0.00693674220649739,-0.472771187635964
"109","TC0100009560.hg.1","CD101","9398","CD101 molecule",0.78789245598642,4.98457882840559,2.50371824898358,0.0227379266063663,0.0636774013119976,-3.80785909123728
"110","TC0100009561.hg.1","TTF2","8458","transcription termination factor 2",-0.0152718410953288,5.46913700264547,-0.0512862111411903,0.959693414846283,0.974044789910227,-6.56859279928594
"111","TC0100009572.hg.1","TENT5C","54855","terminal nucleotidyltransferase 5C",-0.744246594797384,5.90535315180054,-2.03370714407947,0.0578437470276642,0.126621980730086,-4.65188253769797
"112","TC0100009614.hg.1","HSD3B1","3283","hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 1",0.0182310199649502,3.67107738996855,0.0586188423632863,0.953937139204727,0.970702291036093,-6.56817451578922
"113","TC0100009621.hg.1","PHGDH","26227","phosphoglycerate dehydrogenase",1.37005140102273,5.79068025097293,4.54368477170624,0.000285503533770713,0.00425225841937603,0.382553813295752
"114","TC0100009656.hg.1","FCGR1B","2210","Fc fragment of IgG receptor Ib",-0.823702480585734,9.66494967749539,-2.28389345131405,0.0354661949328533,0.0879911167268219,-4.21401560543384
"115","TC0100009723.hg.1","FAM72D","728833","family with sequence similarity 72 member D",-1.26110438586186,5.56321462493053,-3.99528563646708,0.000931649460958877,0.0080812739759579,-0.767927570041552
"116","TC0100009770.hg.1","NBPF12","149013","NBPF member 12",0.529371184333547,8.73494468618868,3.71999964783038,0.0016945413120976,0.011245150942172,-1.34683767268588
"117","TC0100009858.hg.1","PPIAL4C","653598","peptidylprolyl isomerase A like 4C",0.923485762317094,6.5635390091405,2.41356442136016,0.0273257687332133,0.0725555219782571,-3.97660343673034
"118","TC0100009866.hg.1","FCGR1A","2209","Fc fragment of IgG receptor Ia",-0.884430690050262,10.2562760341023,-2.39342318668315,0.0284634478605072,0.074613859926355,-4.01390309539146
"119","TC0100009889.hg.1","VPS45","11311","vacuolar protein sorting 45 homolog",-0.566086962083314,7.65925128111847,-2.91360000751269,0.00965620660871116,0.0345920719346868,-3.00938032715463
"120","TC0100009899.hg.1","C1orf54","79630","chromosome 1 open reading frame 54",-1.07525734060142,6.35253664446293,-5.03449755359663,0.000101018467937871,0.00239957714609342,1.39663315591817
"121","TC0100009902.hg.1","PRPF3","9129","pre-mRNA processing factor 3",0.156953470550095,9.3521750990395,0.790904875383551,0.439861336491416,0.57624251170504,-6.25115551913897
"122","TC0100009903.hg.1","RPRD2","23248","regulation of nuclear pre-mRNA domain containing 2",-0.603083721352622,6.83331901107074,-2.48420408766877,0.0236646136114727,0.0652855808507095,-3.84462556551671
"123","TC0100009908.hg.1","ECM1","1893","extracellular matrix protein 1",-1.81047506494458,6.6452539414898,-4.70778627488415,0.000201219251267996,0.00353048322679302,0.723828951736364
"124","TC0100009938.hg.1","MLLT11","10962","MLLT11 transcription factor 7 cofactor",-0.0461861820893947,5.05405571797951,-0.201282844003597,0.842858756402716,0.893999310718887,-6.54895132161921
"125","TC0100009959.hg.1","TUFT1","7286","tuftelin 1",-0.405761285058604,5.87639215680896,-1.54042672371474,0.141806699625138,0.249183851541594,-5.41812911351587
"126","TC0100010025.hg.1","PRR9","574414","proline rich 9",0.00142163021778074,4.72302311465852,0.00523860542282818,0.995881012461307,0.997603989991517,-6.56994388740846
"127","TC0100010074.hg.1","AQP10","89872","aquaporin 10",0.186224979665773,3.72608374832674,0.682651542849009,0.503995755401917,0.635067556861175,-6.33134804570041
"128","TC0100010078.hg.1","IL6R","3570","interleukin 6 receptor",0.703651225616881,10.102731708168,4.48621483145439,0.000322885905481662,0.00457372328498794,0.262604144759532
"129","TC0100010100.hg.1","CKS1B","1163","CDC28 protein kinase regulatory subunit 1B",-1.01733907127938,5.81752584526729,-6.1320738013325,1.09159986927295e-05,0.000692642547187984,3.56796467597139
"130","TC0100010104.hg.1","ZBTB7B","51043","zinc finger and BTB domain containing 7B",-0.848955744622848,7.10047528248887,-3.55293194463493,0.00243653588208754,0.0141251992563573,-1.69684949856874
"131","TC0100010129.hg.1","ASH1L-AS1","645676","ASH1L antisense RNA 1",0.255516821307155,5.41627174611826,1.24007448597978,0.231740764516226,0.360814528147616,-5.80627575306556
"132","TC0100010148.hg.1","LAMTOR2","28956","late endosomal/lysosomal adaptor, MAPK and MTOR activator 2",-0.539465648507775,8.38723157447758,-3.24904632939425,0.00470639797146366,0.021670534829262,-2.32773411473017
"133","TC0100010230.hg.1","CD1C","911","CD1c molecule",0.970069842699687,4.91509246480046,3.38169256195363,0.00353284376232089,0.0181309654203433,-2.05352110842237
"134","TC0100010241.hg.1","MNDA","4332","myeloid cell nuclear differentiation antigen",-0.0940566608358946,8.40411490383808,-0.340292880662989,0.737791811738338,0.822268076794814,-6.51005094705686
"135","TC0100010252.hg.1","FCER1A","2205","Fc fragment of IgE receptor Ia",0.341218793421043,3.14127647609004,0.877073383528795,0.392635461435331,0.532402651454466,-6.17953058154433
"136","TC0100010256.hg.1","OR10J1","26476","olfactory receptor family 10 subfamily J member 1",0.0822134794499068,3.61106612114288,0.254707326942409,0.801995346925428,0.868359618269888,-6.53634460310293
"137","TC0100010267.hg.1","DUSP23","54935","dual specificity phosphatase 23",-0.430840320961294,7.80018899630281,-2.16628794144296,0.0447447117970337,0.104359267393686,-4.42338135819209
"138","TC0100010269.hg.1","SLAMF8","56833","SLAM family member 8",-1.67996406158197,7.5097268208357,-7.05001190350722,1.91708228263435e-06,0.000306204314936632,5.25563227866061
"139","TC0100010281.hg.1","ATP1A2","477","ATPase Na+/K+ transporting subunit alpha 2",0.264482085250142,4.1859193198903,0.995736953289108,0.333298075160071,0.475319176151924,-6.06993423609223
"140","TC0100010297.hg.1","NCSTN","23385","nicastrin",-0.482982497997245,8.7885055586633,-2.86949546678349,0.0106027705325625,0.036954125738773,-3.09739527417828
"141","TC0100010301.hg.1","VANGL2","57216","VANGL planar cell polarity protein 2",-0.0515884036916954,3.77243537953501,-0.243094270159236,0.810832357471523,0.873233080634293,-6.53933458567446
"142","TC0100010310.hg.1","SLAMF7","57823","SLAM family member 7",1.63442256791896,10.2505142810558,4.98746245325392,0.000111479981606052,0.00251890377950845,1.30038967877278
"143","TC0100010314.hg.1","LY9","4063","lymphocyte antigen 9",0.533120287069352,5.62980379795901,2.12960999416565,0.0480664633638166,0.110172808579082,-4.48742522251639
"144","TC0100010335.hg.1","USP21","27005","ubiquitin specific peptidase 21",-0.400020305694694,5.87808387816267,-2.09432377895529,0.05147362134876,0.115404556673503,-4.54844900743675
"145","TC0100010340.hg.1","NDUFS2","4720","NADH:ubiquinone oxidoreductase core subunit S2",-0.65055995682235,7.86173506523961,-3.18972742444639,0.00534840950431242,0.0237524763412993,-2.44962778946047
"146","TC0100010360.hg.1","HSPA6","3310","heat shock protein family A (Hsp70) member 6",-0.521856834155287,9.06905266099708,-1.16329980525394,0.260727729549741,0.394067352791874,-5.89443551744585
"147","TC0100010393.hg.1","RGS4","5999","regulator of G protein signaling 4",0.345169069703108,4.45750552692275,0.734643473618184,0.472538802456981,0.605979992519584,-6.29421154034999
"148","TC0100010397.hg.1","NUF2","83540","NUF2 component of NDC80 kinetochore complex",-1.405890918683,3.09208532122123,-4.63914744887519,0.000232863406255238,0.00372994440696563,0.581320695976878
"149","TC0100010454.hg.1","MGST3","4259","microsomal glutathione S-transferase 3",-0.735032297661569,9.62341596371634,-3.94769864760588,0.00103303950532986,0.00852948126325833,-0.868079537273457
"150","TC0100010510.hg.1","RCSD1","92241","RCSD domain containing 1",-0.30761460572838,6.80528895889305,-1.65236971700202,0.116750679167863,0.215105091122066,-5.25719607444893
"151","TC0100010514.hg.1","MPZL1","9019","myelin protein zero like 1",-0.41228869384399,8.82473851966789,-1.44982443147869,0.165250261404681,0.281514999302577,-5.54214821679824
"152","TC0100010518.hg.1","DCAF6","55827","DDB1 and CUL4 associated factor 6",-0.571353479135455,8.20782335653866,-2.59285185213505,0.0189252433954796,0.055729006616568,-3.63832219441008
"153","TC0100010522.hg.1","TIPRL","261726","TOR signaling pathway regulator",0.324368496067427,7.74217275479111,1.91794433905796,0.0720215980107806,0.149747134627962,-4.84424924117594
"154","TC0100010543.hg.1","ATP1B1","481","ATPase Na+/K+ transporting subunit beta 1",-1.08061580233271,8.78609390675564,-3.53324140628153,0.00254301000025038,0.0145303589817701,-1.73798732482834
